time,temp,prec
635306400,10.6,0.0
635310000,10.9,0.0
635313600,11.8,0.0
635317200,12.1,0.0
635320800,12.6,0.0
635324400,12.5,0.0
635328000,12.2,0.0
635331600,11.3,0.0
635335200,10.8,0.0
635338800,10.6,0.0
635342400,10.3,0.0
635346000,9.7,0.0
635349600,9.6,0.0
635353200,9.5,0.0
635356800,9.2,0.0
635360400,8.7,0.0
635364000,8.4,0.0
635367600,7.9,0.0
635371200,7.4,0.0
635374800,7.7,0.0
635378400,7.6,0.0
635382000,7.6,0.0
635385600,7.4,0.0
635389200,7.6,0.0
635392800,7.7,0.0
635396400,7.9,0.0
635400000,7.9,0.0
635403600,7.8,0.0
635407200,7.8,0.0
635410800,7.9,0.0
635414400,8.0,0.0
635418000,7.8,0.0
635421600,7.5,1.0
635425200,7.5,0.5
635428800,7.6,0.5
635432400,7.7,0.0
635436000,7.6,0.0
635439600,7.6,0.0
635443200,7.7,0.0
635446800,7.7,0.0
635450400,7.8,0.0
635454000,8.0,0.0
635457600,8.4,0.5
635461200,8.6,0.5
635464800,9.3,0.0
635468400,9.9,1.5
635472000,11.8,0.5
635475600,13.9,0.5
635479200,14.3,2.0
635482800,14.6,1.0
635486400,14.7,4.0
635490000,14.7,4.5
635493600,15.7,6.5
635497200,16.3,1.0
635500800,16.9,0.0
635504400,16.6,0.0
635508000,13.3,0.0
635511600,12.9,0.0
635515200,13.0,0.0
635518800,11.8,0.0
635522400,11.8,0.0
635526000,11.3,0.0
635529600,11.0,0.0
635533200,10.7,0.0
635536800,10.7,0.0
635540400,9.3,0.0
635544000,8.1,0.0
635547600,8.2,0.0
635551200,8.3,0.0
635554800,10.9,0.0
635558400,12.4,0.0
635562000,13.7,0.0
635565600,15.0,0.0
635569200,16.0,0.0
635572800,16.2,0.0
635576400,16.8,0.0
635580000,16.4,0.0
635583600,16.9,0.0
635587200,16.7,0.0
635590800,16.3,0.0
635594400,14.1,0.0
635598000,12.5,0.0
635601600,11.9,0.0
635605200,11.6,0.0
635608800,11.6,0.0
635612400,11.2,0.0
635616000,10.9,0.0
635619600,10.8,0.0
635623200,11.4,0.0
635626800,10.3,0.0
635630400,9.6,0.0
635634000,8.7,0.0
635637600,8.8,0.0
635641200,9.0,0.0
635644800,10.7,0.0
635648400,12.0,0.0
635652000,14.5,0.0
635655600,15.0,0.0
635659200,15.4,0.0
635662800,15.9,0.0
635666400,16.9,0.0
635670000,16.5,0.0
635673600,16.0,0.0
635677200,14.9,0.0
635680800,13.7,0.0
635684400,13.7,0.0
635688000,13.4,0.0
635691600,13.3,0.0
635695200,12.5,0.0
635698800,12.6,0.0
635702400,12.5,0.0
635706000,12.2,0.0
635709600,11.9,0.0
635713200,11.9,0.0
635716800,11.9,0.0
635720400,11.1,0.0
635724000,10.8,0.0
635727600,10.9,0.0
635731200,11.2,0.0
635734800,11.6,0.0
635738400,12.1,0.0
635742000,12.3,0.0
635745600,12.9,0.0
635749200,13.1,0.0
635752800,12.7,0.0
635756400,12.3,0.0
635760000,11.8,0.0
635763600,11.3,0.5
635767200,11.1,0.5
635770800,10.9,1.0
635774400,10.8,1.0
635778000,10.6,1.0
635781600,10.7,0.5
635785200,10.6,0.5
635788800,10.5,1.0
635792400,10.5,0.0
635796000,10.4,0.5
635799600,10.4,0.0
635803200,10.3,0.0
635806800,10.4,0.0
635810400,10.4,1.5
635814000,10.4,2.5
635817600,10.5,3.5
635821200,11.1,0.0
635824800,12.4,0.0
635828400,14.2,0.0
635832000,16.7,0.0
635835600,18.9,0.0
635839200,19.3,0.0
635842800,19.3,0.0
635846400,17.6,0.0
635850000,17.7,0.0
635853600,17.3,0.0
635857200,16.9,0.0
635860800,15.9,0.0
635864400,15.1,0.0
635868000,14.6,0.0
635871600,14.3,0.0
635875200,14.3,0.0
635878800,13.6,0.0
635882400,13.2,0.0
635886000,12.7,0.0
635889600,12.5,0.0
635893200,12.6,0.0
635896800,12.8,0.0
635900400,12.9,0.0
635904000,12.4,0.0
635907600,12.6,0.0
635911200,12.5,0.0
635914800,12.1,0.0
635918400,11.8,0.0
635922000,11.5,1.0
635925600,11.0,2.5
635929200,10.8,1.5
635932800,10.6,1.0
635936400,10.5,0.5
635940000,10.4,0.5
635943600,10.3,0.0
635947200,10.3,0.0
635950800,10.1,0.0
635954400,9.9,0.0
635958000,9.7,0.0
635961600,9.6,0.0
635965200,9.7,0.0
635968800,9.6,0.0
635972400,10.1,0.0
635976000,10.1,0.0
635979600,9.2,0.0
635983200,9.8,0.0
635986800,9.6,0.0
635990400,9.9,0.0
635994000,10.0,0.0
635997600,10.3,0.0
636001200,10.5,0.0
636004800,10.3,0.0
636008400,10.2,0.0
636012000,9.9,0.0
636015600,9.4,0.5
636019200,9.1,0.5
636022800,8.7,0.5
636026400,8.5,0.5
636030000,8.5,0.0
636033600,8.4,0.0
636037200,8.2,0.0
636040800,7.9,0.0
636044400,7.6,0.5
636048000,7.6,0.0
636051600,7.5,0.0
636055200,7.3,0.5
636058800,7.3,0.0
636062400,7.4,0.0
636066000,7.7,0.0
636069600,7.8,0.0
636073200,8.4,0.0
636076800,8.7,0.0
636080400,9.1,0.0
636084000,9.5,0.0
636087600,9.5,0.0
636091200,9.3,0.0
636094800,8.7,0.5
636098400,8.5,0.5
636102000,8.1,0.5
636105600,8.1,0.0
636109200,7.9,0.0
636112800,7.8,0.0
636116400,7.6,0.0
636120000,7.7,0.0
636123600,8.1,0.0
636127200,8.0,0.0
636130800,7.6,0.0
636134400,7.1,0.0
636138000,7.2,0.0
636141600,6.8,0.5
636145200,6.4,0.0
636148800,6.1,0.0
636152400,5.9,0.0
636156000,6.0,0.0
636159600,6.5,0.0
636163200,7.0,0.0
636166800,8.1,0.0
636170400,8.4,0.0
636174000,8.8,0.0
636177600,9.6,0.0
636181200,10.2,0.0
636184800,10.3,0.0
636188400,10.2,0.0
636192000,10.2,0.0
636195600,8.7,0.0
636199200,8.2,0.0
636202800,7.7,0.0
636206400,7.8,0.0
636210000,7.6,0.0
636213600,7.6,0.0
636217200,7.7,0.0
636220800,7.4,0.0
636224400,6.4,0.0
636228000,6.1,0.0
636231600,5.9,0.0
636235200,5.8,0.0
636238800,5.7,0.0
636242400,5.6,0.0
636246000,6.3,0.0
636249600,6.9,0.0
636253200,7.8,0.0
636256800,8.2,0.0
636260400,9.0,0.0
636264000,9.4,0.0
636267600,9.3,0.0
636271200,9.6,0.0
636274800,9.2,0.0
636278400,8.6,0.0
636282000,8.4,0.0
636285600,8.6,0.0
636289200,7.8,0.5
636292800,7.6,0.5
636296400,7.6,0.5
636300000,7.8,0.0
636303600,8.0,0.0
636307200,8.1,0.0
636310800,8.2,0.0
636314400,8.2,0.0
636318000,8.3,0.0
636321600,8.4,0.0
636325200,8.5,0.0
636328800,8.5,0.5
636332400,8.4,2.0
636336000,8.6,3.0
636339600,8.2,2.0
636343200,7.7,1.5
636346800,7.5,1.0
636350400,7.4,0.0
636354000,7.4,0.0
636357600,7.4,0.0
636361200,7.1,0.5
636364800,7.0,0.0
636368400,6.7,0.0
636372000,6.4,0.5
636375600,6.0,0.0
636379200,5.8,0.5
636382800,5.8,0.0
636386400,5.7,0.0
636390000,5.8,0.0
636393600,5.7,0.0
636397200,5.9,0.0
636400800,6.2,0.0
636404400,6.3,0.0
636408000,6.5,0.0
636411600,6.3,0.0
636415200,6.2,0.0
636418800,6.6,0.0
636422400,7.2,0.0
636426000,7.6,0.0
636429600,8.2,0.0
636433200,8.4,0.0
636436800,9.0,0.0
636440400,8.9,0.0
636444000,8.5,0.0
636447600,8.1,0.5
636451200,8.1,0.0
636454800,8.0,0.0
636458400,8.0,0.0
636462000,8.0,0.0
636465600,8.2,0.0
636469200,8.2,0.0
636472800,8.0,0.0
636476400,7.9,0.5
636480000,7.5,0.5
636483600,7.4,1.0
636487200,7.5,0.5
636490800,7.7,0.5
636494400,7.6,1.0
636498000,7.8,0.0
636501600,7.9,1.0
636505200,8.3,0.5
636508800,9.0,0.5
636512400,10.7,0.0
636516000,12.4,0.0
636519600,13.4,0.0
636523200,14.4,0.0
636526800,14.5,0.0
636530400,14.5,0.0
636534000,14.5,0.0
636537600,14.1,0.0
636541200,12.9,0.0
636544800,11.4,0.0
636548400,10.6,0.0
636552000,10.4,0.0
636555600,9.8,0.0
636559200,9.5,0.0
636562800,9.3,0.0
636566400,8.7,0.0
636570000,8.7,0.0
636573600,8.0,0.0
636577200,7.9,0.0
636580800,7.8,0.0
636584400,7.8,0.0
636588000,7.8,0.0
636591600,8.4,0.0
636595200,8.7,0.0
636598800,9.0,0.0
636602400,9.4,0.0
636606000,10.4,0.0
636609600,11.2,0.0
636613200,11.1,0.0
636616800,11.3,0.0
636620400,10.7,0.0
636624000,10.8,0.0
636627600,10.7,0.0
636631200,10.8,0.0
636634800,10.3,0.0
636638400,10.5,0.0
636642000,10.3,0.0
636645600,10.1,0.0
636649200,9.3,0.0
636652800,8.5,0.0
636656400,7.7,0.0
636660000,7.3,0.0
636663600,7.1,0.0
636667200,6.8,0.0
636670800,6.8,0.0
636674400,6.6,0.0
636678000,7.4,0.0
636681600,8.5,0.0
636685200,8.9,0.0
636688800,9.3,0.0
636692400,9.9,0.0
636696000,10.9,0.0
636699600,11.0,0.0
636703200,10.9,0.0
636706800,10.8,0.0
636710400,10.8,0.0
636714000,10.5,0.0
636717600,10.6,0.0
636721200,10.1,0.0
636724800,10.1,0.0
636728400,9.4,0.0
636732000,9.0,0.0
636735600,9.2,0.0
636739200,8.9,0.0
636742800,8.8,0.0
636746400,7.5,0.0
636750000,7.0,0.0
636753600,6.2,0.0
636757200,6.3,0.0
636760800,5.8,0.0
636764400,6.6,0.0
636768000,8.7,0.0
636771600,10.6,0.0
636775200,12.4,0.0
636778800,14.1,0.0
636782400,14.9,0.0
636786000,14.8,0.0
636789600,14.8,0.0
636793200,14.5,0.0
636796800,13.5,0.0
636800400,9.7,0.0
636804000,9.3,0.0
636807600,8.9,0.0
636811200,9.0,0.0
636814800,8.6,0.0
636818400,8.0,0.0
636822000,7.5,0.0
636825600,6.7,0.0
636829200,6.0,0.0
636832800,5.5,0.0
636836400,5.2,0.0
636840000,5.0,0.0
636843600,4.7,0.0
636847200,4.7,0.0
636850800,5.6,0.0
636854400,7.4,0.0
636858000,8.3,0.0
636861600,8.5,0.0
636865200,8.6,0.0
636868800,9.6,0.0
636872400,10.4,0.0
636876000,10.2,0.0
636879600,9.6,0.0
636883200,8.3,0.0
636886800,6.8,0.0
636890400,6.4,0.0
636894000,6.4,0.0
636897600,6.0,0.0
636901200,6.0,0.0
636904800,6.4,0.0
636908400,6.1,0.0
636912000,6.7,0.0
636915600,6.7,0.0
636919200,6.4,0.0
636922800,6.7,0.0
636926400,7.2,0.0
636930000,7.4,0.0
636933600,7.6,0.0
636937200,8.8,0.0
636940800,9.8,0.0
636944400,11.4,0.0
636948000,12.2,0.0
636951600,13.3,0.0
636955200,14.0,0.0
636958800,14.0,0.0
636962400,14.0,0.0
636966000,13.8,0.0
636969600,13.6,0.0
636973200,12.6,0.0
636976800,12.5,0.0
636980400,12.0,0.0
636984000,12.1,0.0
636987600,11.8,0.0
636991200,12.0,0.0
636994800,9.5,0.0
636998400,8.9,0.0
637002000,7.7,0.0
637005600,7.9,0.0
637009200,7.7,0.0
637012800,7.6,0.0
637016400,7.3,0.0
637020000,7.3,0.0
637023600,7.9,0.0
637027200,9.4,0.0
637030800,11.4,0.0
637034400,13.1,0.0
637038000,14.3,0.0
637041600,15.9,0.0
637045200,15.9,0.0
637048800,14.9,0.0
637052400,14.9,0.0
637056000,14.8,0.0
637059600,14.1,0.0
637063200,12.9,0.0
637066800,12.9,0.0
637070400,12.6,0.0
637074000,12.2,0.0
637077600,11.7,0.0
637081200,10.5,0.0
637084800,10.2,0.0
637088400,10.2,0.0
637092000,9.7,0.0
637095600,10.1,0.0
637099200,9.5,0.0
637102800,8.9,0.0
637106400,8.4,0.0
637110000,9.7,0.0
637113600,11.5,0.0
637117200,13.1,0.0
637120800,15.0,0.0
637124400,15.2,0.0
637128000,16.0,0.0
637131600,16.9,0.0
637135200,16.6,0.0
637138800,16.2,0.0
637142400,15.4,0.0
637146000,14.9,0.0
637149600,14.6,0.0
637153200,14.3,0.0
637156800,14.2,0.0
637160400,14.2,0.0
637164000,14.5,0.0
637167600,14.9,0.0
637171200,15.2,0.0
637174800,15.3,0.0
637178400,15.5,0.0
637182000,15.4,0.0
637185600,15.1,0.0
637189200,15.3,0.0
637192800,14.6,0.0
637196400,14.6,0.5
637200000,14.7,3.0
637203600,14.8,6.0
637207200,14.4,1.5
637210800,13.4,1.0
637214400,12.8,0.0
637218000,15.3,0.0
637221600,15.4,0.0
637225200,16.6,0.0
637228800,17.9,0.0
637232400,13.8,0.0
637236000,12.4,0.0
637239600,11.1,0.0
637243200,10.2,0.0
637246800,8.5,0.0
637250400,7.7,0.0
637254000,6.6,0.0
637257600,6.3,0.0
637261200,5.9,0.0
637264800,5.5,0.0
637268400,5.4,0.0
637272000,5.4,0.0
637275600,5.4,0.0
637279200,6.0,0.0
637282800,6.7,0.0
637286400,8.0,0.0
637290000,9.2,0.0
637293600,10.1,0.0
637297200,11.2,0.0
637300800,10.6,0.0
637304400,10.7,0.0
637308000,10.4,0.0
637311600,10.3,0.0
637315200,9.1,0.0
637318800,7.9,0.0
637322400,7.0,0.0
637326000,6.5,0.0
637329600,6.4,0.0
637333200,6.7,0.0
637336800,6.4,0.0
637340400,6.6,0.0
637344000,6.2,0.0
637347600,6.0,0.0
637351200,5.9,0.0
637354800,5.7,0.0
637358400,4.8,0.0
637362000,4.3,0.0
637365600,4.8,0.0
637369200,6.7,0.0
637372800,8.0,0.0
637376400,8.5,0.0
637380000,11.2,0.0
637383600,11.5,0.0
637387200,12.3,0.0
637390800,13.2,0.0
637394400,13.5,0.0
637398000,13.0,0.0
637401600,12.9,0.0
637405200,12.7,0.0
637408800,12.7,0.0
637412400,12.5,0.0
637416000,12.8,0.0
637419600,12.8,0.0
637423200,12.5,0.0
637426800,11.7,0.0
637430400,11.1,0.0
637434000,10.6,0.0
637437600,10.1,0.0
637441200,10.2,0.0
637444800,11.9,0.0
637448400,10.2,0.0
637452000,9.8,0.0
637455600,9.8,0.0
637459200,9.5,0.0
637462800,10.1,0.0
637466400,11.4,0.0
637470000,12.4,0.0
637473600,16.4,0.0
637477200,17.4,0.0
637480800,19.3,0.0
637484400,18.3,0.0
637488000,16.6,0.0
637491600,15.5,0.0
637495200,13.9,0.0
637498800,13.5,0.0
637502400,13.2,0.0
637506000,12.7,0.0
637509600,11.7,0.0
637513200,11.3,0.0
637516800,10.6,0.0
637520400,10.5,0.0
637524000,10.0,0.0
637527600,9.6,0.0
637531200,8.6,0.0
637534800,8.2,0.0
637538400,8.6,0.0
637542000,10.1,0.0
637545600,11.5,0.0
637549200,12.8,0.0
637552800,14.5,0.0
637556400,15.2,0.0
637560000,15.5,0.0
637563600,15.7,0.0
637567200,14.9,0.0
637570800,15.2,0.0
637574400,14.9,0.0
637578000,13.6,0.0
637581600,13.0,0.0
637585200,12.0,0.0
637588800,11.6,0.0
637592400,10.7,0.0
637596000,10.3,0.0
637599600,9.8,0.0
637603200,9.3,0.0
637606800,9.0,0.0
637610400,8.4,0.0
637614000,7.9,0.0
637617600,7.4,0.0
637621200,7.5,0.0
637624800,8.0,0.0
637628400,8.9,0.0
637632000,10.4,0.0
637635600,11.0,0.0
637639200,12.5,0.0
637642800,12.8,0.0
637646400,13.7,0.0
637650000,14.0,0.0
637653600,13.3,0.0
637657200,13.2,0.0
637660800,13.0,0.0
637664400,12.8,0.0
637668000,12.5,0.0
637671600,12.2,0.0
637675200,11.8,0.0
637678800,11.3,0.0
637682400,9.9,0.0
637686000,9.3,0.0
637689600,8.7,0.0
637693200,8.8,0.0
637696800,8.8,0.0
637700400,8.6,0.0
637704000,8.1,0.0
637707600,7.7,0.0
637711200,7.8,0.0
637714800,7.9,0.0
637718400,8.1,0.0
637722000,8.5,0.0
637725600,10.5,0.0
637729200,10.9,0.0
637732800,11.1,0.0
637736400,10.9,0.0
637740000,10.8,0.0
637743600,10.8,0.0
637747200,10.1,0.0
637750800,9.4,0.0
637754400,7.6,0.0
637758000,7.4,0.0
637761600,7.2,0.0
637765200,6.8,0.0
637768800,6.4,0.0
637772400,6.0,0.5
637776000,6.7,0.5
637779600,6.9,0.0
637783200,7.1,0.0
637786800,7.1,0.0
637790400,7.1,0.0
637794000,7.2,0.0
637797600,7.4,0.0
637801200,9.0,0.0
637804800,10.6,0.0
637808400,11.5,0.0
637812000,13.0,0.0
637815600,14.1,0.0
637819200,15.2,0.0
637822800,15.4,0.0
637826400,15.6,0.0
637830000,15.1,0.0
637833600,14.7,0.0
637837200,13.7,0.0
637840800,13.4,0.0
637844400,13.3,0.0
637848000,12.4,0.0
637851600,12.3,0.0
637855200,12.1,0.0
637858800,10.7,0.0
637862400,9.7,0.0
637866000,8.5,0.0
637869600,7.7,0.0
637873200,7.3,0.0
637876800,7.7,0.0
637880400,7.9,0.0
637884000,8.1,0.0
637887600,10.3,0.0
637891200,12.4,0.0
637894800,13.8,0.0
637898400,15.4,0.0
637902000,17.2,0.0
637905600,17.4,0.0
637909200,18.0,0.0
637912800,17.9,0.0
637916400,18.4,0.0
637920000,18.7,0.0
637923600,17.4,0.0
637927200,16.4,0.0
637930800,14.9,0.0
637934400,13.8,0.0
637938000,13.0,0.0
637941600,11.8,0.0
637945200,11.0,0.0
637948800,10.6,0.0
637952400,9.9,0.0
637956000,9.5,0.0
637959600,8.9,0.0
637963200,8.4,0.0
637966800,8.3,0.0
637970400,8.7,0.0
637974000,9.4,0.0
637977600,10.8,0.0
637981200,12.9,0.0
637984800,14.3,0.0
637988400,14.8,0.0
637992000,14.9,0.0
637995600,14.5,0.0
637999200,14.3,0.0
638002800,13.9,0.0
638006400,13.5,0.0
638010000,12.3,0.0
638013600,11.7,0.0
638017200,10.9,0.0
638020800,10.2,0.0
638024400,9.7,0.0
638028000,9.2,0.0
638031600,8.4,0.0
638035200,7.8,0.0
638038800,7.6,0.0
638042400,7.2,0.0
638046000,7.1,0.0
638049600,6.6,0.0
638053200,6.8,0.0
638056800,7.6,0.0
638060400,8.4,0.0
638064000,9.4,0.0
638067600,11.5,0.0
638071200,13.0,0.0
638074800,14.2,0.0
638078400,15.8,0.0
638082000,15.7,0.0
638085600,15.9,0.0
638089200,15.5,0.0
638092800,15.4,0.0
638096400,15.0,0.0
638100000,14.8,0.0
638103600,14.9,0.0
638107200,14.7,0.0
638110800,13.7,0.0
638114400,12.9,0.0
638118000,12.1,0.0
638121600,11.4,0.0
638125200,10.5,0.0
638128800,10.1,0.0
638132400,10.3,0.0
638136000,9.8,0.0
638139600,9.6,0.0
638143200,9.4,0.0
638146800,11.4,0.0
638150400,12.7,0.0
638154000,14.8,0.0
638157600,16.0,0.0
638161200,16.8,0.0
638164800,17.6,0.0
638168400,18.2,0.0
638172000,18.1,0.0
638175600,17.8,0.0
638179200,17.9,0.0
638182800,15.9,0.0
638186400,15.0,0.0
638190000,14.4,0.0
638193600,12.6,0.0
638197200,12.5,0.0
638200800,12.9,0.0
638204400,12.8,0.0
638208000,12.8,0.0
638211600,12.3,0.0
638215200,12.1,0.0
638218800,11.8,0.0
638222400,11.7,0.0
638226000,11.7,0.0
638229600,12.2,0.0
638233200,13.4,0.0
638236800,16.8,0.0
638240400,20.1,0.0
638244000,20.3,0.0
638247600,21.0,0.0
638251200,20.4,0.0
638254800,20.4,0.0
638258400,20.2,0.0
638262000,20.4,0.0
638265600,20.6,0.0
638269200,19.6,0.0
638272800,19.4,0.0
638276400,17.6,0.0
638280000,16.2,0.0
638283600,15.1,0.0
638287200,14.1,0.0
638290800,12.9,0.0
638294400,12.4,0.0
638298000,11.6,0.0
638301600,11.3,0.0
638305200,10.8,0.0
638308800,10.4,0.0
638312400,9.6,0.0
638316000,9.5,0.0
638319600,10.0,0.0
638323200,10.5,0.0
638326800,10.9,0.0
638330400,12.1,0.0
638334000,12.3,0.0
638337600,12.9,0.0
638341200,12.9,0.0
638344800,12.7,0.0
638348400,12.2,0.0
638352000,11.3,0.0
638355600,10.1,0.0
638359200,8.6,0.0
638362800,7.8,0.0
638366400,7.0,0.0
638370000,6.4,0.0
638373600,6.1,0.0
638377200,5.7,0.0
638380800,5.6,0.0
638384400,5.4,0.0
638388000,5.5,0.0
638391600,5.2,0.0
638395200,5.2,0.0
638398800,4.9,0.0
638402400,5.9,0.0
638406000,6.5,0.0
638409600,7.2,0.0
638413200,8.9,0.0
638416800,9.6,0.0
638420400,10.8,0.0
638424000,11.7,0.0
638427600,11.9,0.0
638431200,11.6,0.0
638434800,11.1,0.0
638438400,10.4,0.0
638442000,9.5,0.0
638445600,8.7,0.0
638449200,8.1,0.0
638452800,7.8,0.0
638456400,7.2,0.0
638460000,6.8,0.0
638463600,6.6,0.0
638467200,6.6,0.0
638470800,5.8,0.0
638474400,5.8,0.0
638478000,5.4,0.0
638481600,5.0,0.0
638485200,5.1,0.0
638488800,6.1,0.0
638492400,7.1,0.0
638496000,8.7,0.0
638499600,10.6,0.0
638503200,12.2,0.0
638506800,12.3,0.0
638510400,13.6,0.0
638514000,13.2,0.0
638517600,13.2,0.0
638521200,13.2,0.0
638524800,13.5,0.0
638528400,12.7,0.0
638532000,12.3,0.0
638535600,12.4,0.0
638539200,12.5,0.0
638542800,12.5,0.0
638546400,12.2,0.0
638550000,11.9,0.0
638553600,11.1,0.0
638557200,10.2,0.0
638560800,9.8,0.0
638564400,9.5,0.0
638568000,9.5,0.0
638571600,9.8,0.0
638575200,9.8,0.0
638578800,10.5,0.0
638582400,12.1,0.0
638586000,13.4,0.0
638589600,14.9,0.0
638593200,15.8,0.0
638596800,16.5,0.0
638600400,16.3,0.0
638604000,16.7,0.0
638607600,16.4,0.0
638611200,15.6,0.0
638614800,15.0,0.0
638618400,14.8,0.0
638622000,14.7,0.0
638625600,14.4,0.0
638629200,13.9,0.0
638632800,12.9,0.0
638636400,12.5,0.0
638640000,11.4,0.0
638643600,10.5,0.5
638647200,10.0,1.5
638650800,9.6,1.0
638654400,9.5,1.5
638658000,9.3,0.5
638661600,9.4,1.5
638665200,9.1,1.5
638668800,9.3,1.0
638672400,9.4,0.5
638676000,9.4,0.5
638679600,9.6,0.5
638683200,9.6,0.0
638686800,9.4,0.0
638690400,9.3,0.0
638694000,9.4,0.5
638697600,9.4,0.0
638701200,9.6,0.0
638704800,9.7,0.5
638708400,9.5,0.0
638712000,9.5,0.5
638715600,9.5,0.0
638719200,9.3,0.0
638722800,9.4,0.0
638726400,9.2,0.0
638730000,9.3,0.0
638733600,9.0,0.0
638737200,9.0,0.0
638740800,8.9,0.0
638744400,8.7,0.0
638748000,8.8,0.0
638751600,9.9,0.0
638755200,11.1,0.0
638758800,11.9,0.0
638762400,13.6,0.0
638766000,13.5,0.0
638769600,13.5,0.0
638773200,13.9,0.0
638776800,14.2,0.0
638780400,13.7,0.0
638784000,13.2,0.0
638787600,12.7,0.0
638791200,12.4,0.0
638794800,12.1,0.0
638798400,12.0,0.0
638802000,11.5,0.0
638805600,11.3,0.0
638809200,11.5,0.0
638812800,11.5,0.0
638816400,11.2,0.0
638820000,10.8,0.0
638823600,10.6,0.0
638827200,10.3,0.0
638830800,10.5,0.0
638834400,10.7,0.0
638838000,10.8,0.0
638841600,10.5,0.0
638845200,10.2,1.5
638848800,10.1,2.0
638852400,10.1,2.0
638856000,10.4,2.0
638859600,10.3,1.5
638863200,10.4,2.0
638866800,10.5,3.5
638870400,10.4,3.0
638874000,10.4,3.5
638877600,10.6,5.5
638881200,10.5,6.0
638884800,10.4,5.5
638888400,10.5,6.5
638892000,10.7,6.0
638895600,10.9,2.5
638899200,11.4,0.0
638902800,12.1,0.0
638906400,12.5,0.0
638910000,12.5,0.0
638913600,11.8,0.0
638917200,11.3,0.0
638920800,12.1,0.0
638924400,14.9,0.0
638928000,17.5,0.0
638931600,19.5,0.0
638935200,20.3,0.0
638938800,21.8,0.0
638942400,22.4,0.0
638946000,22.2,0.0
638949600,21.4,0.0
638953200,20.9,0.0
638956800,19.1,0.0
638960400,18.0,0.0
638964000,16.9,0.0
638967600,16.5,0.0
638971200,16.1,0.0
638974800,16.2,0.0
638978400,16.3,0.0
638982000,16.3,0.0
638985600,16.2,0.0
638989200,15.7,0.0
638992800,14.5,0.0
638996400,13.6,0.0
639000000,12.9,0.5
639003600,12.6,2.0
639007200,12.3,0.0
639010800,12.3,0.0
639014400,12.2,0.0
639018000,12.4,0.0
639021600,13.3,0.0
639025200,14.6,0.0
639028800,15.8,0.0
639032400,16.8,0.0
639036000,17.9,0.0
639039600,18.0,0.0
639043200,17.2,0.0
639046800,17.0,0.0
639050400,16.9,0.0
639054000,16.4,0.0
639057600,15.9,0.0
639061200,15.4,0.0
639064800,14.3,0.0
639068400,13.4,0.0
639072000,14.8,0.0
639075600,14.6,0.0
639079200,13.8,0.0
639082800,12.9,0.0
639086400,11.6,0.0
639090000,11.5,0.0
639093600,11.3,0.0
639097200,13.4,0.0
639100800,16.2,0.0
639104400,17.9,0.0
639108000,18.8,0.0
639111600,19.9,0.0
639115200,20.9,0.0
639118800,20.2,0.0
639122400,20.8,0.0
639126000,19.5,0.0
639129600,19.6,0.0
639133200,18.9,0.0
639136800,18.6,0.0
639140400,18.4,0.0
639144000,18.1,0.0
639147600,18.0,0.0
639151200,17.8,0.0
639154800,17.7,0.0
639158400,17.7,0.0
639162000,17.5,0.0
639165600,17.5,0.0
639169200,17.4,0.0
639172800,17.4,0.0
639176400,17.3,0.0
639180000,17.7,0.0
639183600,17.6,0.0
639187200,17.6,0.0
639190800,18.3,0.0
639194400,17.4,0.0
639198000,16.3,0.5
639201600,16.7,0.0
639205200,16.2,0.0
639208800,16.7,0.0
639212400,15.3,0.5
639216000,15.8,0.5
639219600,15.5,1.5
639223200,15.4,1.5
639226800,15.6,4.0
639230400,15.4,0.0
639234000,15.4,0.5
639237600,13.5,0.0
639241200,13.3,0.0
639244800,12.8,0.0
639248400,12.1,0.0
639252000,11.8,0.0
639255600,10.7,0.0
639259200,9.4,0.0
639262800,9.3,0.0
639266400,9.2,0.0
639270000,9.5,0.0
639273600,10.6,0.0
639277200,12.2,0.0
639280800,12.6,0.0
639284400,12.4,0.0
639288000,13.4,0.0
639291600,13.5,0.0
639295200,12.7,0.0
639298800,12.9,0.0
639302400,12.3,0.0
639306000,11.3,0.0
639309600,10.5,0.0
639313200,9.5,0.0
639316800,8.6,0.0
639320400,7.8,0.0
639324000,7.9,0.0
639327600,7.7,0.0
639331200,7.3,0.0
639334800,6.6,0.0
639338400,6.2,0.0
639342000,6.8,0.0
639345600,7.1,0.0
639349200,7.5,0.0
639352800,9.0,0.0
639356400,10.3,0.0
639360000,11.4,0.0
639363600,13.8,0.0
639367200,14.6,0.0
639370800,14.8,0.0
639374400,14.0,0.0
639378000,14.6,0.0
639381600,14.2,0.0
639385200,14.6,0.0
639388800,14.9,0.0
639392400,14.3,0.0
639396000,13.8,0.0
639399600,12.8,0.0
639403200,12.7,0.0
639406800,12.5,0.0
639410400,12.2,0.0
639414000,11.8,0.0
639417600,11.5,0.0
639421200,9.4,0.0
639424800,9.4,0.0
639428400,9.9,0.0
639432000,9.1,0.0
639435600,8.2,0.0
639439200,8.6,0.0
639442800,9.8,0.0
639446400,12.1,0.0
639450000,14.5,0.0
639453600,15.7,0.0
639457200,15.5,0.0
639460800,15.5,0.0
639464400,16.2,0.0
639468000,16.7,0.0
639471600,16.9,0.0
639475200,16.6,0.0
639478800,15.9,0.0
639482400,15.5,0.0
639486000,15.5,0.0
639489600,15.4,0.0
639493200,15.2,0.0
639496800,15.3,0.0
639500400,14.9,0.0
